case_id,main_analytic,issue_check_pass,attention_pass,major_party_identifier,intent,vignette,candidate_party,party_bloc,party_id_detail,ingroup3,state,sex,sex_num,age,edu,hincome,ideology,ft_rul,ft_opp,cm_1,cm_2,cm_3,cm_4,cm_5,cm_1_bin,cm_2_bin,cm_3_bin,cm_4_bin,cm_5_bin,conspiracy,conspiracy_z,conspiracy_full,conspiracy_additive,negative,enthusiasm,competent,sincere,trustworthy,undemocratic_perception
1802,1,1,1,0,2,Control,opposition,Independent,No party ID,Independent,NSW,female,0,14,1.5,0.35714285714285715,0,0.73,0,16,4,5,3,4,1,1,1,0,1,0.31867207769043343,0.3514786100827221,0.27495346540238225,4,0,0,0.5,0,0,0.5
1803,1,1,0,0,2,Court,ruling,Independent,No party ID,Independent,VIC,female,0,3,0.5,0,0.5,0.55,0.625,16,4,3,4,5,1,1,0,1,1,0.619058030122071,0.6827885818073519,0.6110075801390179,4,0.25,0.25,0.5,0.75,0.75,0.5
1804,0,0,1,0,1,Protests,opposition,Independent,No party ID,Independent,NSW,male,1,24,1.5,0.8571428571428571,0.16666666666666666,0.84,0.715,13,4,2,1,1,0,1,0,0,0,,,-2.3257296513081704,1,0.875,0.75,1,1,0.25,0.75
1805,1,1,0,0,2,Election,opposition,Independent,No party ID,Independent,VIC,male,1,9,1.5,0.6428571428571429,0.5,0.3,0.3,13,1,2,2,1,0,0,0,0,0,-2.3862633361582963,-2.631923470555938,-2.4197816333742446,0,0.625,0.5,0.75,0.5,0.5,0
1806,1,1,1,0,2,Court,ruling,Independent,No party ID,Independent,WA,male,1,10,1.5,0.8571428571428571,,0.67,0.64,15,4,3,4,4,0,1,0,1,1,0.1573231475056753,0.17351919132635643,0.13767539140107873,3,0.125,0,0.5,0.5,0.5,0.75
1807,1,1,1,0,2,Control,opposition,Independent,No party ID,Independent,NSW,male,1,18,1.5,0.9285714285714286,,0.5,0.5,16,4,4,4,3,1,1,1,1,0,0.1304803093185596,0.14391294679730818,0.0952710376400065,4,0.5,0.5,0.5,0.5,0.5,0.5
1808,1,1,1,1,1,Protests,ruling,ruling,Labor,In-group,WA,female,0,9,0.5,0.7857142857142857,0.3333333333333333,0.95,0.32,15,4,4,3,2,0,1,1,0,0,-0.6559342750415367,-0.7234611484259894,-0.7123257104656814,2,0.375,0.75,1,0.75,0.75,0.75
1809,1,1,1,1,1,Election,ruling,opposition,Coalition,Out-group,QLD,male,1,14,1.5,0.9285714285714286,0.8333333333333334,0.4,0.6,16,5,4,3,5,1,1,1,0,1,0.6260620164636509,0.69051361188284,0.5902343451696227,4,0.375,0.25,0,0.25,0.25,0.75
1810,0,0,0,1,1,Control,ruling,ruling,Labor,In-group,NSW,male,1,5,1.5,0,0.5,0.8,0.505,14,4,3,2,3,0,1,0,0,0,,,-1.0041859160723579,1,0.5,0,1,1,0.75,0.75
1811,1,1,0,0,1,Court,opposition,Independent,No party ID,Independent,NSW,female,0,29,1,0.42857142857142855,1,1,0,16,4,4,3,3,1,1,1,0,0,-0.19419939242514106,-0.21419175794499387,-0.23899352172774233,3,0,0,0.75,0,1,0.25
1812,1,1,1,1,0,Election,opposition,ruling,Labor,Out-group,NSW,male,1,10,1.5,0.8571428571428571,0.5,0.91,0,17,5,1,1,2,1,1,0,0,0,-1.4339933117271069,-1.5816195122165027,-1.4900313894280217,2,0.5,0,0,0,0,1
1813,1,1,0,0,2,Protests,ruling,Independent,No party ID,Independent,VIC,female,0,13,1,0.6428571428571429,,0,0.425,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,0,0,0,0,0,1
1814,1,1,0,0,2,Election,ruling,Independent,Greens,Independent,NSW,female,0,37,1.5,0.8571428571428571,0.5,0.5,0.55,15,3,3,3,3,0,0,0,0,0,-0.6538015661537888,-0.7211088822311932,-0.6825891916543231,0,0.125,0.25,1,0.75,0.75,0.5
1815,1,1,1,0,3,Protests,opposition,Independent,No party ID,Independent,VIC,female,0,36,1.5,0.9285714285714286,0.8333333333333334,0.2,0.39,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,0.25,0.25,1,1,0.5,1
1816,1,1,1,1,0,Court,opposition,opposition,Coalition,In-group,VIC,female,0,31,1,0.7142857142857143,0.3333333333333333,0.61,0.835,17,3,5,3,4,1,0,1,0,1,0.2939619483910656,0.32422463174847005,0.26228563045266834,3,0.5,0.5,0.25,0.5,1,0.25
1817,0,0,0,0,2,Control,ruling,Independent,No party ID,Independent,NSW,male,1,37,,0.9285714285714286,,0,0.5,16,4,4,4,3,1,1,1,1,0,,,0.0952710376400065,4,0,0,0.5,0.5,0.5,0.5
1818,0,0,1,1,0,Court,ruling,ruling,Labor,In-group,NSW,female,0,19,1.5,0.7142857142857143,0.6666666666666666,0.97,0.535,17,5,5,5,5,1,1,1,1,1,,,1.55958695335376,5,1,0,0,0,0,1
1819,1,1,1,0,0,Election,opposition,Independent,No party ID,Independent,VIC,female,0,19,1.5,0.9285714285714286,0,0.09,0,17,5,4,3,2,1,1,1,0,0,-0.2474686888120679,-0.27294500168651065,-0.30934483893128617,3,0.5,0,0.25,0,0,1
1820,1,1,1,0,1,Protests,opposition,Independent,No party ID,Independent,NSW,male,1,24,1,0.8571428571428571,0,0.9,0.85,15,3,3,3,3,0,0,0,0,0,-0.6538015661537888,-0.7211088822311932,-0.6825891916543231,0,0.625,0.5,1,0,0.5,0
1821,1,1,1,0,3,Election,ruling,Independent,No party ID,Independent,QLD,female,0,7,0.5,0.8571428571428571,0.5,0.5,0.7,17,4,4,4,4,1,1,1,1,1,0.5922151919349552,0.6531823372783035,0.5686032263779456,5,0.25,0.25,1,1,1,0
1822,1,1,1,0,3,Court,ruling,Independent,No party ID,Independent,VIC,female,0,20,1.5,0.7857142857142857,0.5,0.69,0.46,17,2,1,2,4,1,0,0,0,1,-0.8995666608655535,-0.9921749088570104,-0.8976276850746719,2,0,0.5,1,1,1,0.5
1823,1,1,0,0,4,Control,opposition,Independent,No party ID,Independent,VIC,male,1,9,,0,0.3333333333333333,0.75,0.455,13,2,2,2,1,0,0,0,0,0,-2.2336347212155614,-2.4635821027532767,-2.2770094528963036,0,0.25,0,0.25,0.75,0.5,0.5
1824,0,0,0,0,2,Court,opposition,Independent,No party ID,Independent,NSW,female,0,24,0.5,0,,0.49,0.5,15,3,3,3,3,0,0,0,0,0,,,-0.6825891916543231,0,1,0.5,0.5,0.5,0,1
1825,0,0,1,0,2,Protests,opposition,Independent,No party ID,Independent,VIC,female,0,46,0.5,0.5,0.3333333333333333,0.77,0.73,15,3,4,3,3,0,0,1,0,0,,,-0.5118700477339105,1,0.5,0.5,0.25,0,1,0
1826,1,1,1,0,1,Election,ruling,Independent,No party ID,Independent,VIC,female,0,28,1.5,0.7142857142857143,0.6666666666666666,0.64,0.445,16,3,2,4,2,1,0,0,1,0,-0.7140748488822957,-0.7875871560481981,-0.7321672738884717,2,0.375,0.25,0.75,0.5,0.5,0.75
1827,0,0,1,0,2,Control,opposition,Independent,No party ID,Independent,SA,female,0,18,1,0.6428571428571429,1,0,0,16,5,3,4,3,1,1,0,1,0,,,0.06732407419753489,3,0,0,0.5,0.5,0.5,0.5
1828,0,0,1,0,1,Control,ruling,Independent,No party ID,Independent,QLD,male,1,7,1.5,0.8571428571428571,0.5,0.87,0,15,3,3,3,3,0,0,0,0,0,,,-0.6825891916543231,0,0.5,0.5,0.5,0.5,0.5,0.5
1829,1,1,1,1,0,Court,ruling,ruling,Labor,In-group,QLD,female,0,20,1.5,0.8571428571428571,0.5,0.93,0.6,16,4,4,4,5,1,1,1,1,1,0.7981131032646168,0.8802769488224812,0.7817267240594304,5,0.5,0,0.25,0,0.25,0.75
1830,1,1,1,0,2,Court,opposition,Independent,Greens,Independent,SA,female,0,16,1,0.5,0.16666666666666666,0.1,0,16,4,3,4,4,1,1,0,1,1,0.2852416331490423,0.31460658079476533,0.26777973692930584,4,0.25,0,0.25,0.25,0.25,0.5
1831,1,1,1,0,3,Election,opposition,Independent,No party ID,Independent,VIC,female,0,7,1,0.5,0.5,0.38,0.34,16,4,4,4,4,1,1,1,1,1,0.4642967062915882,0.5120949478098947,0.43849888084971844,5,0.25,0.25,0.5,0.5,0.5,0.5
1832,0,0,1,0,2,Protests,opposition,Independent,No party ID,Independent,WA,female,0,34,1,0,,0.5,0.5,15,3,3,3,3,0,0,0,0,0,,,-0.6825891916543231,0,0.375,0.25,0.5,0.5,0.5,0.5
1833,1,1,1,0,0,Control,ruling,Independent,No party ID,Independent,QLD,male,1,17,1,0.8571428571428571,0.16666666666666666,0.01,0,17,5,4,3,4,1,1,1,0,1,0.4201641051339893,0.46341900033866246,0.3771108474881378,4,0.875,0,0.5,0,0,0.75
1834,1,1,1,0,3,Court,ruling,Independent,No party ID,Independent,NSW,female,0,19,1,0.7142857142857143,0.5,0.78,0.38,15,3,3,3,4,0,0,0,0,1,-0.3199851691807602,-0.35292688121860655,-0.33936134844461113,1,0,0.75,0.5,0.5,0.5,0.5
1835,0,0,1,1,0,Protests,opposition,ruling,Labor,Out-group,VIC,male,1,14,0.5,0.5,0.8333333333333334,1,0.765,17,5,4,5,5,1,1,1,1,1,,,1.3888678094333475,5,0.5,0,0.5,0,0,1
1836,1,1,0,0,4,Election,opposition,Independent,Independent,Independent,VIC,male,1,18,1.5,0.8571428571428571,0.8333333333333334,0.89,0.765,17,5,4,4,5,1,1,1,1,1,1.0786602038507185,1.189705706093551,1.0546032500655986,5,0.875,0.75,0,0.75,1,0.25
1837,1,1,1,0,2,Control,opposition,Independent,No party ID,Independent,NSW,female,0,3,1,0.9285714285714286,,0.8,0,16,5,4,3,4,1,1,1,0,1,0.2922456194906223,0.3223316108702535,0.24700650195991067,4,0,0,0.5,0.5,0.5,0.5
1838,1,1,1,0,4,Election,ruling,Independent,No party ID,Independent,VIC,male,1,12,0.5,0.9285714285714286,1,0.73,0,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,0.375,0.5,0.25,0.5,0.5,0.75
1839,1,1,1,1,2,Court,ruling,opposition,Coalition,Out-group,SA,male,1,5,1.5,0.14285714285714285,0.16666666666666666,0.83,0.72,13,1,2,1,3,0,0,0,0,0,-2.04331024395594,-2.2536641732730667,-2.0675905063225697,0,0.625,0.75,0.75,0,0.5,0.5
1840,1,1,1,1,4,Protests,ruling,opposition,Coalition,Out-group,NSW,male,1,38,1.5,0.9285714285714286,0.8333333333333334,0.57,0.79,16,4,4,2,2,1,1,1,0,0,-0.8526954911418704,-0.9404784636998825,-0.9164859243052031,3,0,1,1,1,1,0
1841,1,1,0,0,2,Court,opposition,Independent,No party ID,Independent,VIC,female,0,30,1,0.14285714285714285,0.5,0.5,0.25,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,0.125,0,0.5,0.5,0.5,0.5
1842,0,0,0,1,2,Election,ruling,ruling,Labor,In-group,NSW,female,0,7,1,0,0.5,0.74,0.015,15,3,3,3,3,0,0,0,0,0,,,-0.6825891916543231,0,0,0,0.5,0.5,0.5,0.5
1843,1,1,1,0,3,Election,opposition,Independent,One Nation,Independent,VIC,female,0,6,1.5,0,0.8333333333333334,0.69,0.03,16,3,4,5,2,1,0,1,1,0,-0.03128500085350322,-0.034505717275637324,-0.05646442667989768,3,0.5,0.75,0.25,0.25,0.75,0.75
1844,0,0,1,0,4,Control,ruling,Independent,No party ID,Independent,NSW,male,1,21,1,0.6428571428571429,0,0.72,0.77,16,4,5,5,5,1,1,1,1,1,,,1.286710427347592,5,0.25,1,1,1,1,0
1845,1,1,1,0,0,Protests,opposition,Independent,Greens,Independent,VIC,female,0,4,0.5,0.5714285714285714,0.16666666666666666,0.36,0.035,15,5,3,3,4,0,1,0,0,1,-0.014727939295290579,-0.016244145613284727,-0.05381698748872905,2,0.75,0,0,0,0,0.5
1846,1,1,1,0,1,Protests,opposition,Independent,No party ID,Independent,WA,female,0,23,0.5,0.7142857142857143,0.5,0.7,0.51,16,5,4,3,5,1,1,1,0,1,0.6260620164636509,0.69051361188284,0.5902343451696227,4,0.125,0,0.5,0.75,0.5,0.75
1847,0,0,1,0,2,Election,opposition,Independent,No party ID,Independent,NSW,male,1,37,1,0.35714285714285715,,0.77,0.765,16,4,4,4,4,1,1,1,1,1,,,0.43849888084971844,5,0.5,0.5,1,0.5,0.5,0
1848,0,0,1,0,3,Court,ruling,Independent,No party ID,Independent,ACT,male,1,13,1.5,0.14285714285714285,0.5,0.81,0.69,16,3,3,4,4,1,0,0,1,1,,,0.12500755645136483,3,0,0.5,0.75,0.25,0.75,0.25
1849,1,1,1,1,2,Control,ruling,opposition,Coalition,Out-group,WA,male,1,26,1,0.8571428571428571,1,0.05,0.75,16,4,4,4,4,1,1,1,1,1,0.4642967062915882,0.5120949478098947,0.43849888084971844,5,0,0.5,0.5,0.5,0.25,0.5
1850,0,0,1,0,2,Court,ruling,Independent,No party ID,Independent,VIC,female,0,8,0.5,0.42857142857142855,0.3333333333333333,0.2,0.025,17,5,2,3,4,1,1,0,0,1,,,0.03567255964731255,3,0.125,0.25,0.25,0.5,0.5,0
1851,1,1,1,0,2,Protests,opposition,Independent,No party ID,Independent,VIC,female,0,22,0.5,0.07142857142857142,,0.62,0.45,15,4,3,4,4,0,1,0,1,1,0.1573231475056753,0.17351919132635643,0.13767539140107873,3,0,0,0.5,0.75,0.75,0.5
1852,0,0,0,0,2,Court,opposition,Independent,No party ID,Independent,QLD,female,0,6,0.5,0.5714285714285714,,0.57,0.75,14,4,2,2,3,0,1,0,0,0,,,-1.1749050599927706,1,0,0,0.5,0.5,0.5,0.5
1853,0,0,1,0,2,Control,ruling,Independent,No party ID,Independent,SA,male,1,40,1,0.7142857142857143,0.8333333333333334,0.16,0.27,17,5,4,5,5,1,1,1,1,1,,,1.3888678094333475,5,0,0.75,0.75,0.75,0.75,0
1854,1,1,1,0,4,Protests,ruling,Independent,No party ID,Independent,SA,male,1,27,1.5,0.9285714285714286,1,0.94,0.835,13,3,5,2,5,0,0,1,0,1,-0.20857529895307445,-0.23004762985488114,-0.2491684678182768,2,0,0,1,1,1,0
1855,0,0,0,0,1,Protests,ruling,Independent,No party ID,Independent,NSW,male,1,8,0,0.5,0.3333333333333333,0.42,0.63,14,4,4,3,3,0,1,1,0,0,,,-0.4992022127841965,2,0.125,0.25,1,0.5,0.75,0.5
1856,1,1,1,1,4,Election,opposition,ruling,Labor,Out-group,VIC,female,0,20,1,0.9285714285714286,0.3333333333333333,1,1,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,1,1,1,0,1,0
1857,0,0,0,0,2,Control,opposition,Independent,No party ID,Independent,QLD,female,0,4,0.5,0.2857142857142857,0.6666666666666666,0.72,0.62,15,3,2,3,4,0,0,0,0,1,,,-0.5100804923650237,1,0,0.5,1,0.25,0.25,0.75
1858,0,0,0,0,2,Court,ruling,Independent,No party ID,Independent,QLD,female,0,25,1,0.42857142857142855,,0.38,0.17,15,5,5,4,5,0,1,1,1,1,,,0.965113702929557,4,0.125,0.5,1,0.5,0.5,0.5
1859,0,0,1,0,2,Protests,opposition,Independent,No party ID,Independent,ACT,female,0,24,0.5,0.35714285714285715,,0.03,0.1,13,1,5,1,5,0,0,1,0,1,,,-0.8689773881419077,2,0,0,0,0.75,0.5,0
1860,1,1,1,0,3,Court,ruling,Independent,No party ID,Independent,VIC,male,1,10,1.5,0,0.6666666666666666,0.31,0.81,16,5,4,2,2,1,1,1,0,0,-0.7000668761991355,-0.7721370958972216,-0.7737137438272621,3,0.25,0.75,0.75,1,1,0
1861,0,0,1,0,0,Election,opposition,Independent,No party ID,Independent,VIC,female,0,20,1.5,0.8571428571428571,0.5,0.81,0.72,16,4,4,4,4,1,1,1,1,1,,,0.43849888084971844,5,0.625,0.25,0.75,0.75,0.75,0.25
1862,0,0,1,0,2,Control,ruling,Independent,No party ID,Independent,VIC,female,0,11,1,0.5714285714285714,0.5,0.8,0.825,15,4,3,4,3,0,1,0,1,0,,,-0.20555245180863324,2,0.625,0.5,0.5,0.5,0.25,0.25
1863,1,1,1,0,2,Election,ruling,Independent,No party ID,Independent,WA,female,0,13,0.5,0.2857142857142857,0.3333333333333333,0.61,0.7,13,2,3,2,1,0,0,0,0,0,-2.0545796480730156,-2.2660937357381474,-2.106290308975891,0,0.375,0.75,1,0.75,0.75,0.25
1864,1,1,1,1,3,Court,opposition,ruling,Labor,Out-group,VIC,male,1,25,1.5,0.9285714285714286,0.8333333333333334,0.97,0.705,16,4,4,4,4,1,1,1,1,1,0.4642967062915882,0.5120949478098947,0.43849888084971844,5,0,0.5,0.75,0.75,0.75,0
1865,1,1,1,0,2,Control,ruling,Independent,No party ID,Independent,ACT,male,1,28,1.5,0.7857142857142857,0.3333333333333333,0.31,0.065,15,4,2,1,1,0,1,0,0,0,-1.9972202217870583,-2.2028292929534383,-2.065520960251716,1,0,0,0.5,0.5,0.5,0.5
1866,1,1,1,1,3,Election,opposition,ruling,Labor,Out-group,NSW,male,1,18,1.5,0.7857142857142857,0.8333333333333334,0.75,0.875,16,4,4,4,4,1,1,1,1,1,0.4642967062915882,0.5120949478098947,0.43849888084971844,5,0.625,0.75,1,0.75,1,0.25
1867,1,1,1,1,4,Court,ruling,ruling,Labor,In-group,NSW,male,1,17,1.5,0.9285714285714286,1,1,0.59,14,2,5,5,5,0,0,1,1,1,0.7407536769786598,0.817012506037773,0.7409573753352557,3,0,1,1,1,1,0
1868,0,0,1,0,2,Protests,opposition,Independent,No party ID,Independent,VIC,female,0,27,1.5,0.9285714285714286,,0.71,0.28,15,3,3,2,3,0,0,0,0,0,,,-1.0168537510220719,0,0.375,0,0.5,0.75,0.5,0.5
1869,0,0,1,0,0,Control,ruling,Independent,No party ID,Independent,WA,female,0,19,1,0.9285714285714286,,0.71,0.35,17,5,2,2,1,1,1,0,0,0,,,-1.3282755293495723,2,0,0,1,0.75,0.5,0
1870,1,1,1,1,1,Court,opposition,ruling,Labor,Out-group,NSW,male,1,24,1.5,0.9285714285714286,0.8333333333333334,0.95,0.355,14,1,2,2,2,0,0,0,0,0,-1.9245284535419005,-2.1226540800749416,-1.9464494446363056,0,0.375,0,0.25,0,0,1
1871,1,1,1,0,2,Election,ruling,Independent,No party ID,Independent,NSW,male,1,8,1.5,0.5714285714285714,0.8333333333333334,0.41,0.405,15,4,4,4,3,0,1,1,1,0,0.002561823675192618,0.002825557328899276,-0.03483330788822062,3,0.875,0.25,0.5,1,0.25,0.5
1872,0,0,1,1,3,Control,ruling,ruling,Labor,In-group,VIC,male,1,34,1.5,0.9285714285714286,0.16666666666666666,0.96,0.865,17,4,4,4,4,1,1,1,1,1,,,0.5686032263779456,5,0.875,1,0.75,0.75,0.75,0
1873,0,0,0,1,4,Protests,opposition,ruling,Labor,Out-group,VIC,male,1,25,1.5,0.9285714285714286,0,1,0.975,13,1,5,5,5,0,0,1,1,1,,,0.4680808493290875,3,0.5,1,1,1,1,0
1874,1,1,0,0,2,Court,opposition,Independent,No party ID,Independent,NSW,female,0,6,0.5,0,,1,1,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,1,1,0,1,1,0
1875,1,1,1,0,4,Protests,ruling,Independent,No party ID,Independent,WA,female,0,37,1,0.9285714285714286,1,1,0.285,17,4,4,3,5,1,1,1,0,1,0.6013518871642831,0.6632596335485881,0.5775665102199088,4,0,1,1,1,1,0.5
1876,0,0,0,0,1,Election,opposition,Independent,No party ID,Independent,VIC,female,0,16,0.5,0.7857142857142857,0.5,0.11,0.36,13,3,2,1,4,0,0,0,0,1,,,-1.4388183021569754,1,0.25,0.5,0.75,0.25,0.75,0.75
1877,1,1,1,0,2,Control,ruling,Independent,No party ID,Independent,WA,female,0,25,,0.9285714285714286,,0,0,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,0,0,0,0,0,1
1878,0,0,0,1,0,Election,ruling,opposition,Coalition,Out-group,VIC,female,0,4,0,0.07142857142857142,0.6666666666666666,0.63,0.645,17,3,5,5,5,1,0,1,1,1,,,1.274042592397878,4,0.5,0.5,0.5,0.5,0.5,0.5
1879,1,1,1,0,2,Court,opposition,Independent,No party ID,Independent,NSW,female,0,25,1.5,0.8571428571428571,0.6666666666666666,0.77,0.61,16,5,3,3,4,1,1,0,0,1,0.1131905463480764,0.12484324385512419,0.07628735803949806,3,0.375,0.5,0.25,0.75,0,0.75
1880,1,1,0,1,3,Protests,ruling,opposition,Coalition,Out-group,VIC,male,1,18,1.5,0.8571428571428571,0,0.56,0.88,16,2,2,2,3,1,0,0,0,0,-1.182246470339403,-1.3039559323228764,-1.2002407298921984,1,0,0.5,0.75,0.75,0.5,0
1881,1,1,1,0,2,Control,opposition,Independent,No party ID,Independent,NSW,female,0,20,0.5,0.2857142857142857,,1,0.25,15,5,4,5,4,0,1,1,1,1,0.8136865373346567,0.8974536308864487,0.7854312751671811,4,0.125,0,1,1,1,0
1882,1,1,1,1,1,Election,ruling,opposition,Coalition,Out-group,QLD,male,1,19,1.5,0.5,0.5,0.82,0.9,17,5,4,4,5,1,1,1,1,1,1.0786602038507185,1.189705706093551,1.0546032500655986,5,0.375,0.25,0,0,0,1
1883,0,0,0,0,2,Protests,opposition,Independent,No party ID,Independent,QLD,female,0,28,1.5,0.5,0.6666666666666666,0.2,0.2,13,1,3,2,3,0,0,0,0,0,,,-1.562606803034408,0,0.125,0,0.5,0.5,0.5,0.75
1884,1,1,0,1,1,Control,opposition,opposition,Coalition,In-group,WA,female,0,31,1,0.9285714285714286,0.16666666666666666,0.45,0.24,15,3,4,4,2,0,0,1,1,0,-0.4838831882405708,-0.5336978114863482,-0.5208333315758736,2,0.75,0.75,0.25,0.5,0.75,0.5
1885,1,1,1,1,0,Court,opposition,ruling,Labor,Out-group,WA,female,0,34,1.5,0.7142857142857143,0.16666666666666666,0.96,0.4,16,4,2,3,4,1,1,0,0,1,-0.21849314173720427,-0.24098649096266608,-0.23720396635885557,3,0.375,0,0.25,0,0,1
1886,0,0,0,0,2,Protests,ruling,Independent,No party ID,Independent,SA,female,0,21,0.5,0.9285714285714286,,0.93,0,16,5,5,4,4,1,1,1,1,1,,,0.7519902052480721,5,0,0.75,0.5,1,0.5,0
1887,1,1,0,1,1,Election,opposition,opposition,Coalition,In-group,SA,male,1,35,1.5,0.9285714285714286,0.16666666666666666,0.61,0.76,14,2,3,3,3,0,0,0,0,0,-0.9343486667398905,-1.0305376395022627,-0.9554657176604912,0,0.5,0.25,0.5,0.5,0.75,0.5
1888,1,1,0,1,2,Control,ruling,ruling,Labor,In-group,NSW,male,1,15,1,0.7857142857142857,0.3333333333333333,0.82,0.04,16,5,5,2,2,1,1,1,0,0,-0.5210118030565897,-0.5746487288820923,-0.6029945999068494,3,0.5,0.5,0.5,0.25,0.5,0.25
1889,1,1,1,0,2,Control,opposition,Independent,No party ID,Independent,VIC,male,1,33,0.5,0.9285714285714286,0.5,0.29,0.7,16,4,2,4,4,1,1,0,1,1,0.10618656000649639,0.11711821377963598,0.09706059300889322,4,0,0.25,0.5,0.5,0.75,0.5
1890,1,1,1,0,2,Election,opposition,Independent,One Nation,Independent,QLD,female,0,16,1.5,0.9285714285714286,0.8333333333333334,0,0.17,17,5,5,4,5,1,1,1,1,1,1.2577152769932645,1.3871940731086805,1.2253223939860112,5,0.25,0.75,0.75,0.5,0.5,0.5
1891,0,0,1,0,3,Control,ruling,Independent,No party ID,Independent,QLD,male,1,10,0.5,0.5,0.6666666666666666,1,0.75,13,5,4,4,4,0,1,1,1,1,,,0.19095802474297813,4,0.875,0.5,0.5,1,0.5,0.25
1892,1,1,1,0,2,Protests,ruling,Independent,No party ID,Independent,NSW,female,0,22,1.5,0.7857142857142857,0.5,0.4,0.465,16,4,3,4,4,1,1,0,1,1,0.2852416331490423,0.31460658079476533,0.26777973692930584,4,0.25,0.5,0.5,0.75,0.5,0.5
1893,0,0,1,0,2,Court,ruling,Independent,No party ID,Independent,NSW,female,0,26,1,0.21428571428571427,,0.49,0.43,16,4,3,2,3,1,1,0,0,0,,,-0.7439772250159038,2,0.125,0.25,0.5,0.5,0,0.25
1894,0,0,0,0,2,Election,opposition,Independent,No party ID,Independent,QLD,female,0,34,1.5,0.5714285714285714,,0.59,0.57,14,3,4,3,4,0,0,1,0,1,,,-0.29874655005242556,2,0.5,0.5,0.5,0.5,0.5,0.5
1895,0,0,1,0,1,Protests,ruling,Independent,No party ID,Independent,VIC,male,1,26,1,0.9285714285714286,0.8333333333333334,0.8,0.675,17,1,2,5,1,1,0,0,1,0,,,-0.8965705731580899,2,0.75,0.75,1,0,1,0
1896,0,0,1,1,4,Court,opposition,opposition,Coalition,In-group,QLD,male,1,19,1.5,0.6428571428571429,0,1,1,17,5,5,5,5,1,1,1,1,1,,,1.55958695335376,5,0,0,1,0,1,0
1897,1,1,0,0,0,Protests,ruling,Independent,No party ID,Independent,VIC,female,0,35,0.5,0.2857142857142857,0.5,0.31,0.355,17,5,5,5,5,1,1,1,1,1,1.582394978736965,1.7452987778509825,1.55958695335376,5,1,0,0,0,0,1
1898,0,0,0,0,1,Control,opposition,Independent,No party ID,Independent,NSW,female,0,29,1,0.5,0.5,0.77,0.71,16,4,3,4,4,1,1,0,1,1,,,0.26777973692930584,4,0.5,0.5,0.5,0.5,0.5,0.5
1899,1,1,0,1,1,Election,opposition,opposition,Coalition,In-group,VIC,female,0,38,0.5,0.7857142857142857,0.3333333333333333,0.1,0.465,17,5,4,4,4,1,1,1,1,1,0.7448438068776899,0.8215237050809644,0.7113754068558866,5,0.5,0.25,0.75,1,0.5,0.5
1900,1,1,1,0,3,Control,opposition,Independent,No party ID,Independent,NSW,female,0,27,0,0.35714285714285715,0.3333333333333333,0.8,0.845,15,3,3,3,3,0,0,0,0,0,-0.6538015661537888,-0.7211088822311932,-0.6825891916543231,0,0.5,0.5,0.25,0.5,0.5,0.75
1901,0,0,1,0,1,Court,ruling,Independent,No party ID,Independent,NSW,male,1,6,1.5,0.5714285714285714,0.16666666666666666,0.58,0.79,16,5,3,4,5,1,1,0,1,1,,,0.7537797606169588,4,0.625,1,0.25,1,0.5,0.75
1902,0,0,1,0,3,Court,ruling,Independent,No party ID,Independent,VIC,male,1,26,0.5,0.6428571428571429,,0.4,0.405,17,5,4,3,4,1,1,1,0,1,,,0.3771108474881378,4,0.125,0.75,0.5,0.75,0.5,0.25
1903,0,0,0,1,2,Election,ruling,ruling,Labor,In-group,ACT,male,1,18,1.5,0.7142857142857143,0.5,0.59,0.165,16,3,3,3,3,1,0,0,0,0,,,-0.5524848461260959,1,0,0,0.5,0.5,0.5,0.5
1904,1,1,1,1,3,Protests,opposition,opposition,Coalition,In-group,VIC,female,0,39,,0.9285714285714286,0,0,0.945,14,4,4,5,4,0,1,1,1,1,0.5331394367485548,0.5880248736153788,0.5125547491610131,4,0.375,0.5,1,1,1,0
1905,0,0,1,0,2,Court,ruling,Independent,No party ID,Independent,NSW,female,0,31,0.5,0.7857142857142857,0.5,0.76,0.66,15,3,3,3,3,0,0,0,0,0,,,-0.6825891916543231,0,0.125,0.75,0.75,1,0.75,0.25
1906,0,0,1,0,2,Protests,opposition,Independent,One Nation,Independent,VIC,female,0,18,0.5,0.5,,0,0.005,17,5,4,4,4,1,1,1,1,1,,,0.7113754068558866,5,0,0,0.75,0.5,0.5,0.5
1907,0,0,0,0,1,Election,opposition,Independent,No party ID,Independent,VIC,male,1,7,1.5,0.7857142857142857,0.5,0.37,0.78,16,4,5,4,4,1,1,1,1,1,,,0.6092180247701311,5,0.625,0.75,0.75,0.75,0.5,0.5
